Id,Total words,Average words per sentence,Total OOV words,Most common word unigram,Most common word bigram,Most common word trigram
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
128,433,24.055555555555557,88,"(15, 2, 2)","(15, 2, 2)","(15, 2, 2)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
129,303,18.9375,63,"(15, 6, 3)","(15, 6, 3)","(15, 6, 3)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
249,481,32.06666666666667,71,"(9, 2, 2)","(9, 2, 2)","(9, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
248,275,15.277777777777779,57,"(5, 2, 2)","(5, 2, 2)","(5, 2, 2)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
139,244,18.76923076923077,39,"(8, 5, 4)","(8, 5, 4)","(8, 5, 4)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
138,430,20.476190476190474,80,"(13, 7, 2)","(13, 7, 2)","(13, 7, 2)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
201,376,12.96551724137931,83,"(9, 3, 3)","(9, 3, 3)","(9, 3, 3)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
215,299,18.6875,59,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
229,432,22.736842105263158,93,"(8, 2, 1)","(8, 2, 1)","(8, 2, 1)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
188,337,24.071428571428573,63,"(15, 9, 2)","(15, 9, 2)","(15, 9, 2)"
